hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Amanda Clarke
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,James Stone
City Hotel,0,27,2017,August,35,28,1,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,2,No Deposit,14,NULL,0,Transient,169,1,0,Check-Out,1/9/2017,Karen Bailey
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Kevin Flores
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017,Charles Mills
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Lisa Hansen
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Margaret Johnson
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Sabrina Reed
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Anna Harrison
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Victor Johnson
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Mrs. Kiara Goodman
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,David Hall
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jeremy Fisher
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Spencer Davis
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Johnny Stephens
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Ashley Adams
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Dave Leach
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Allison Shelton
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jonathan Wise
City Hotel,0,2,2017,August,35,31,0,1,1,0,0,SC,LBN,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,140,0,2,Check-Out,1/9/2017,Katelyn Mcmillan
City Hotel,0,29,2017,August,35,30,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,NULL,0,Transient,95,0,0,Check-Out,1/9/2017,Judith Carroll
City Hotel,0,29,2017,August,35,30,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,NULL,0,Transient,95,0,0,Check-Out,1/9/2017,Brenda Webb
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jennifer Hardy
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Morgan Brown
City Hotel,0,167,2017,August,35,30,0,2,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.5,0,2,Check-Out,1/9/2017,Scott Johnston
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Kristen Williams
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Crystal Orr
City Hotel,0,6,2017,August,35,28,1,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,7,NULL,0,Transient,190,0,1,Check-Out,1/9/2017,Alejandra Sullivan
City Hotel,0,83,2017,August,35,28,1,3,1,0,0,BB,USA,Direct,Direct,0,0,0,D,D,4,No Deposit,14,NULL,0,Transient,147.68,0,0,Check-Out,1/9/2017,Christy Sandoval
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Darlene Reynolds
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Edward George
City Hotel,0,167,2017,August,35,30,0,2,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.5,0,2,Check-Out,1/9/2017,Ryan Guerrero
City Hotel,0,341,2017,August,35,27,2,3,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22,NULL,0,Transient,96.91,0,1,Check-Out,1/9/2017,Philip Mata
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Maria Carter
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Samuel Harrington
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jason Smith
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Tyler Frey
City Hotel,0,28,2017,August,35,30,0,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210,0,0,Check-Out,1/9/2017,Adam Rogers
City Hotel,0,189,2017,August,35,29,0,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42,NULL,0,Transient,80.1,0,1,Check-Out,1/9/2017,Norman Cunningham
City Hotel,0,189,2017,August,35,29,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42,NULL,0,Transient,80.1,0,1,Check-Out,1/9/2017,Tara Hunter
City Hotel,0,216,2017,August,35,31,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,89.1,1,0,Check-Out,1/9/2017,Tyler Klein
City Hotel,0,3,2017,August,35,31,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,1/9/2017,Henry Lawrence
City Hotel,0,173,2017,August,35,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,135,0,2,Check-Out,1/9/2017,Joseph Dillon
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Paul Williams
City Hotel,0,205,2017,August,35,27,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,1/9/2017,Katherine Long
City Hotel,0,196,2017,August,35,27,2,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,151.2,0,2,Check-Out,1/9/2017,Courtney Gomez
City Hotel,0,211,2017,August,35,28,1,3,3,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,161.5,0,1,Check-Out,1/9/2017,Erika Jones
City Hotel,0,194,2017,August,35,27,2,3,2,0,0,SC,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,71.1,0,1,Check-Out,1/9/2017,Heather Benson
City Hotel,0,97,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,David King
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Tanya Forbes
City Hotel,0,201,2017,August,35,28,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,1/9/2017,Rebecca Logan
City Hotel,0,140,2017,August,35,27,2,3,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,235,0,0,Check-Out,1/9/2017,Tony Johnson
City Hotel,0,22,2017,August,35,29,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,485,0,Transient,75,0,4,Check-Out,1/9/2017,Matthew Johnson PhD
City Hotel,0,131,2017,August,35,27,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,89.1,0,0,Check-Out,1/9/2017,Judith Clements
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Tara Bishop
City Hotel,0,140,2017,August,35,27,2,3,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,235,0,0,Check-Out,1/9/2017,Rachael Smith
City Hotel,0,194,2017,August,35,27,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,1/9/2017,Thomas Boyd
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,David Nelson
City Hotel,0,9,2017,August,35,28,1,3,2,2,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,210,0,0,Check-Out,1/9/2017,Anna Perkins
City Hotel,0,190,2017,August,34,23,2,7,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,80.1,0,1,Check-Out,1/9/2017,Dakota Dixon
City Hotel,0,279,2017,August,35,28,1,3,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,89.1,0,2,Check-Out,1/9/2017,Rachel Snyder
City Hotel,0,190,2017,August,35,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,99,0,2,Check-Out,1/9/2017,Laura Flores
City Hotel,0,163,2017,August,35,30,0,2,2,0,0,BB,ZAF,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,168,NULL,0,Transient,89.1,0,0,Check-Out,1/9/2017,Lori Hughes
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Hailey Douglas
City Hotel,0,292,2017,August,34,20,4,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,128.1,0,2,Check-Out,1/9/2017,Richard Gonzalez
City Hotel,0,239,2017,August,35,27,2,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,96.25,0,0,Check-Out,1/9/2017,Johnny Franklin
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,David Romero
City Hotel,0,115,2017,August,35,28,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155,0,1,Check-Out,1/9/2017,Richard Archer
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,James Bailey
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,James Medina
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jessica Weaver
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Sandra Adams
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,10,No Deposit,19,NULL,0,Transient-Party,105.75,0,1,Check-Out,1/9/2017,James Flynn
City Hotel,0,178,2017,August,35,29,0,3,1,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9,NULL,0,Transient,121.5,0,1,Check-Out,1/9/2017,Madison Ochoa
City Hotel,0,0,2017,August,35,29,0,3,2,1,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,135,0,2,Check-Out,1/9/2017,Joshua Wright
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Ms. Amy Park
City Hotel,0,22,2017,August,35,28,1,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,160,0,0,Check-Out,1/9/2017,Amy Smith
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,K,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Katherine Taylor
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,K,2,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Holly Hernandez
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jessica Wallace
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Mr. Ruben Harris MD
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Kenneth Morales
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,C,C,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017,Teresa Garcia
City Hotel,0,198,2017,August,35,28,1,4,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,2,Check-Out,2/9/2017,Kelly Ward
City Hotel,0,30,2017,August,35,30,0,3,3,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,195.47,0,3,Check-Out,2/9/2017,Heather Rodriguez
City Hotel,0,158,2017,August,35,31,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,83,NULL,0,Transient,126,1,0,Check-Out,2/9/2017,Alejandra Glass
City Hotel,0,198,2017,August,35,29,0,4,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.2,0,0,Check-Out,2/9/2017,Edward Brown
City Hotel,0,115,2017,August,35,30,0,3,2,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,100,0,2,Check-Out,2/9/2017,Steven Ortiz
City Hotel,0,141,2017,August,35,29,0,4,2,0,0,BB,JPN,Direct,Direct,0,0,0,A,A,4,No Deposit,14,NULL,0,Transient,138.75,0,1,Check-Out,2/9/2017,Jennifer Reid
City Hotel,0,135,2017,August,35,27,2,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,157.17,0,1,Check-Out,2/9/2017,Tiffany Wright
City Hotel,0,177,2017,August,35,27,2,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.95,0,1,Check-Out,2/9/2017,Michael Chavez
City Hotel,0,167,2017,August,35,27,2,4,2,1,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,177.75,0,0,Check-Out,2/9/2017,Allison Williams
City Hotel,0,44,2017,August,35,30,0,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,206.33,0,1,Check-Out,2/9/2017,Hannah Martinez
City Hotel,0,25,2017,August,35,30,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,9,NULL,0,Transient,236.33,0,3,Check-Out,2/9/2017,Nichole Scott
City Hotel,0,218,2017,August,34,26,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,111.92,0,4,Check-Out,2/9/2017,Michelle Jackson
City Hotel,0,218,2017,August,34,26,2,5,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,105.34,0,4,Check-Out,2/9/2017,Michelle Gomez
City Hotel,0,75,2017,August,34,23,2,8,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394,NULL,0,Transient,81,0,0,Check-Out,2/9/2017,Christian Carr
City Hotel,0,243,2017,August,35,30,0,3,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,189,0,3,Check-Out,2/9/2017,Jessica Bowman
City Hotel,0,243,2017,August,35,30,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,2/9/2017,Anthony Figueroa
City Hotel,0,199,2017,August,35,29,0,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,3/9/2017,Rebecca Howard
City Hotel,0,303,2017,August,35,29,0,4,1,0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102.38,0,2,Check-Out,2/9/2017,Chelsea Kelly
City Hotel,0,332,2017,August,35,31,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,F,4,No Deposit,9,NULL,0,Transient,170.8,0,2,Check-Out,2/9/2017,James Graham
City Hotel,0,169,2017,August,35,30,0,3,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,83.1,0,0,Check-Out,2/9/2017,Carlos Guzman
City Hotel,0,26,2017,August,35,29,0,4,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,207.25,0,0,Check-Out,2/9/2017,Crystal Garcia
City Hotel,0,43,2017,August,35,29,0,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.25,0,1,Check-Out,2/9/2017,James Barnes
City Hotel,0,130,2017,August,35,28,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,188,0,0,Check-Out,2/9/2017,Stanley Weber
City Hotel,0,217,2017,August,35,28,1,4,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,99,0,0,Check-Out,2/9/2017,Barry Parker
City Hotel,0,198,2017,August,35,31,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,2/9/2017,Joan Martinez
City Hotel,0,4,2017,August,35,30,0,3,1,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,1,No Deposit,14,NULL,0,Transient,140.7,0,0,Check-Out,2/9/2017,Brenda Gonzalez
City Hotel,0,66,2017,August,35,30,0,3,1,0,0,BB,CN,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,141.9,0,0,Check-Out,2/9/2017,Elijah Newman
City Hotel,0,197,2017,August,35,29,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,2/9/2017,Rhonda Smith
City Hotel,0,116,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,92,0,1,Check-Out,3/9/2017,Jessica Todd
City Hotel,0,138,2017,August,35,29,0,5,1,0,0,BB,JPN,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117.9,0,0,Check-Out,3/9/2017,Paige Williams
City Hotel,0,199,2017,August,35,29,0,5,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,3/9/2017,Briana Miller
City Hotel,0,199,2017,August,35,29,0,5,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,3/9/2017,William Burns
City Hotel,0,145,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,84.51,0,1,Check-Out,3/9/2017,Pamela Brown
City Hotel,0,4,2017,August,35,31,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,132.67,0,1,Check-Out,3/9/2017,Carlos Wong
City Hotel,0,211,2017,August,35,31,0,3,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,162,0,1,Check-Out,3/9/2017,Steven Watkins MD
City Hotel,0,230,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28,NULL,0,Transient,109.5,0,0,Check-Out,3/9/2017,Karen Crawford
City Hotel,0,230,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28,NULL,0,Transient,109.5,0,0,Check-Out,3/9/2017,Roberto Hensley
City Hotel,0,1,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28,NULL,0,Transient,109.5,0,1,Check-Out,3/9/2017,Melinda Gray
City Hotel,0,188,2017,August,35,30,0,4,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,NULL,0,Transient,129.6,0,0,Check-Out,3/9/2017,Gabrielle Turner
City Hotel,0,160,2017,August,35,29,0,5,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,153.9,0,0,Check-Out,3/9/2017,Melissa Pollard
City Hotel,0,45,2017,August,35,28,1,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,7,NULL,0,Transient,194.13,0,1,Check-Out,3/9/2017,Elizabeth Li
City Hotel,0,140,2017,August,35,29,0,5,2,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,156,0,1,Check-Out,3/9/2017,William Patterson
City Hotel,0,181,2017,August,35,30,0,4,2,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.25,0,2,Check-Out,3/9/2017,Valerie Flowers
City Hotel,0,142,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,86.1,0,0,Check-Out,3/9/2017,Bobby Robinson
City Hotel,0,136,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,131,0,2,Check-Out,3/9/2017,John Morris
City Hotel,0,8,2017,August,35,31,0,3,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,119.4,0,0,Check-Out,3/9/2017,Alexandra Rodriguez
City Hotel,0,147,2017,August,35,28,1,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117,0,1,Check-Out,3/9/2017,Jacqueline Davis
